YEAR,IRSEX,CATAG7,INCOME,EDUCCAT2,Nervous_99,Nervous_1,Nervous_2,Nervous_3,Nervous_4,Nervous_5,Nervous_94,Nervous_97,Nervous_85,Nervous_98,Nervous_89,Nervous_skip,Nervous_any,Nervous_no,Nervous_others,num_people,Hopeless_99,Hopeless_1,Hopeless_2,Hopeless_3,Hopeless_4,Hopeless_5,Hopeless_94,Hopeless_97,Hopeless_85,Hopeless_98,Hopeless_89,Hopeless_skip,Hopeless_any,Hopeless_no,Hopeless_others,Restless_99,Restless_1,Restless_2,Restless_3,Restless_4,Restless_5,Restless_94,Restless_97,Restless_85,Restless_98,Restless_89,Restless_skip,Restless_any,Restless_no,Restless_others
2007,1,2,2,5,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,999,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA
2007,1,2,3,5,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589,NA,NA,NA,589,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589,NA,NA,NA,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589,NA,NA,NA
2007,1,2,4,5,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,935,NA,NA,NA,935,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,935,NA,NA,NA,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,935,NA,NA,NA
2007,1,3,1,5,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503,NA,NA,NA,503,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503,NA,NA,NA,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503,NA,NA,NA
2007,1,3,2,5,1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022,NA,NA,NA,1022,1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022,NA,NA,NA,1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022,NA,NA,NA
2007,1,3,3,5,670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,NA,NA,NA,670,670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,NA,NA,NA,670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,NA,NA,NA
2007,1,3,4,5,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011,NA,NA,NA,1011,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011,NA,NA,NA,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011,NA,NA,NA
2007,1,4,1,1,NA,26,21,55,104,126,2,5,NA,NA,NA,NA,206,126,7,339,NA,23,28,47,73,161,2,5,NA,NA,NA,NA,171,161,7,NA,21,30,48,72,160,3,5,NA,NA,NA,NA,171,160,8
2007,1,4,1,2,NA,13,40,100,170,149,5,2,1,NA,NA,NA,323,149,8,480,NA,13,38,63,105,254,3,3,1,NA,NA,NA,219,254,7,NA,17,40,96,108,211,4,3,1,NA,NA,NA,261,211,8
2007,1,4,1,3,NA,11,34,83,140,85,NA,NA,NA,NA,NA,NA,268,85,NA,353,NA,8,21,57,93,173,NA,1,NA,NA,NA,NA,179,173,1,NA,12,34,79,120,108,NA,NA,NA,NA,NA,NA,245,108,NA
2007,1,4,1,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA
2007,1,4,2,1,NA,25,26,75,126,158,9,1,NA,NA,NA,NA,252,158,10,420,NA,27,31,54,85,212,9,2,NA,NA,NA,NA,197,212,11,NA,24,37,69,78,201,9,2,NA,NA,NA,NA,208,201,11
2007,1,4,2,2,NA,24,32,58,158,161,7,6,NA,NA,NA,NA,272,161,13,446,NA,17,23,63,71,262,4,6,NA,NA,NA,NA,174,262,10,NA,23,30,71,92,221,4,5,NA,NA,NA,NA,216,221,9
2007,1,4,2,3,NA,2,20,49,70,46,NA,NA,NA,NA,NA,NA,141,46,NA,187,NA,7,18,30,35,97,NA,NA,NA,NA,NA,NA,90,97,NA,NA,7,21,43,50,66,NA,NA,NA,NA,NA,NA,121,66,NA
2007,1,4,2,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA
2007,1,4,3,1,NA,7,9,33,50,57,1,NA,NA,NA,NA,NA,99,57,1,157,NA,10,9,19,36,80,1,2,NA,NA,NA,NA,74,80,3,NA,10,10,26,38,71,1,1,NA,NA,NA,NA,84,71,2
2007,1,4,3,2,NA,6,18,55,82,87,2,2,NA,NA,NA,NA,161,87,4,252,NA,6,25,30,46,141,2,2,NA,NA,NA,NA,107,141,4,NA,7,20,50,48,123,2,2,NA,NA,NA,NA,125,123,4
2007,1,4,3,3,NA,1,14,34,54,25,NA,NA,NA,NA,NA,NA,103,25,NA,128,NA,3,9,16,36,64,NA,NA,NA,NA,NA,NA,64,64,NA,NA,5,11,27,42,43,NA,NA,NA,NA,NA,NA,85,43,NA
2007,1,4,4,1,NA,6,13,41,74,60,3,1,NA,NA,NA,NA,134,60,4,198,NA,8,12,22,52,101,2,1,NA,NA,NA,NA,94,101,3,NA,9,14,33,63,76,2,1,NA,NA,NA,NA,119,76,3
2007,1,4,4,2,NA,12,25,57,124,90,2,1,NA,NA,NA,NA,218,90,3,311,NA,9,25,46,67,161,2,1,NA,NA,NA,NA,147,161,3,NA,7,28,69,83,121,2,1,NA,NA,NA,NA,187,121,3
2007,1,4,4,3,NA,3,17,57,79,64,NA,NA,NA,NA,NA,NA,156,64,NA,220,NA,6,12,33,57,111,NA,1,NA,NA,NA,NA,108,111,1,NA,7,22,38,71,81,NA,1,NA,NA,NA,NA,138,81,1
2007,1,4,4,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA
2007,1,5,1,1,NA,27,29,60,67,164,6,2,NA,NA,NA,NA,183,164,8,355,NA,24,32,44,55,194,4,2,NA,NA,NA,NA,155,194,6,NA,26,34,53,55,180,6,1,NA,NA,NA,NA,168,180,7
2007,1,5,1,2,NA,26,25,58,84,113,4,2,NA,1,NA,NA,193,113,7,313,NA,27,23,50,58,148,4,2,NA,1,NA,NA,158,148,7,NA,26,26,59,57,137,4,3,NA,1,NA,NA,168,137,8
2007,1,5,1,3,NA,14,58,134,166,134,NA,NA,NA,NA,NA,NA,372,134,NA,506,NA,18,38,81,123,245,NA,1,NA,NA,NA,NA,260,245,1,NA,15,64,114,134,177,1,1,NA,NA,NA,NA,327,177,2
2007,1,5,1,4,NA,5,30,86,105,57,1,NA,NA,NA,NA,NA,226,57,1,284,NA,5,15,50,70,141,3,NA,NA,NA,NA,NA,140,141,3,NA,5,27,74,105,69,4,NA,NA,NA,NA,NA,211,69,4
2007,1,5,2,1,NA,27,23,66,102,175,5,5,NA,NA,NA,NA,218,175,10,403,NA,33,24,46,77,214,4,5,NA,NA,NA,NA,180,214,9,NA,30,32,56,75,198,5,7,NA,NA,NA,NA,193,198,12
2007,1,5,2,2,NA,32,61,153,245,286,5,3,NA,NA,NA,NA,491,286,8,785,NA,33,49,113,143,440,5,2,NA,NA,NA,NA,338,440,7,NA,36,78,117,183,364,4,3,NA,NA,NA,NA,414,364,7
2007,1,5,2,3,NA,18,59,100,206,162,2,2,NA,NA,NA,NA,383,162,4,549,NA,18,35,80,114,299,1,2,NA,NA,NA,NA,247,299,3,NA,18,43,99,170,215,2,2,NA,NA,NA,NA,330,215,4
2007,1,5,2,4,NA,6,16,77,139,59,1,NA,NA,NA,NA,NA,238,59,1,298,NA,3,9,35,73,177,1,NA,NA,NA,NA,NA,120,177,1,NA,5,24,61,110,97,1,NA,NA,NA,NA,NA,200,97,1
2007,1,5,3,1,NA,6,5,8,27,39,NA,NA,1,NA,NA,NA,46,39,1,86,NA,8,4,16,15,42,NA,NA,1,NA,NA,NA,43,42,1,NA,8,8,7,19,43,NA,NA,1,NA,NA,NA,42,43,1
2007,1,5,3,2,NA,5,24,40,81,76,1,1,NA,NA,NA,NA,150,76,2,228,NA,9,9,33,48,127,1,1,NA,NA,NA,NA,99,127,2,NA,6,21,44,50,106,NA,1,NA,NA,NA,NA,121,106,1
2007,1,5,3,3,NA,5,22,69,104,63,NA,NA,NA,NA,NA,NA,200,63,NA,263,NA,7,16,33,70,137,NA,NA,NA,NA,NA,NA,126,137,NA,NA,10,19,60,94,79,NA,1,NA,NA,NA,NA,183,79,1
2007,1,5,3,4,NA,2,16,58,59,39,1,1,NA,NA,NA,NA,135,39,2,176,NA,1,7,22,45,100,NA,1,NA,NA,NA,NA,75,100,1,NA,NA,14,53,55,53,NA,1,NA,NA,NA,NA,122,53,1
2007,1,5,4,1,NA,5,7,10,20,30,1,NA,NA,NA,NA,NA,42,30,1,73,NA,7,4,6,13,42,NA,1,NA,NA,NA,NA,30,42,1,NA,6,8,6,21,31,1,NA,NA,NA,NA,NA,41,31,1
2007,1,5,4,2,NA,9,21,50,90,98,1,NA,NA,NA,NA,NA,170,98,1,269,NA,15,17,36,52,148,1,NA,NA,NA,NA,NA,120,148,1,NA,13,19,54,62,120,1,NA,NA,NA,NA,NA,148,120,1
2007,1,5,4,3,NA,12,26,76,134,97,1,NA,NA,NA,NA,NA,248,97,1,346,NA,7,27,47,81,184,NA,NA,NA,NA,NA,NA,162,184,NA,NA,12,27,73,104,130,NA,NA,NA,NA,NA,NA,216,130,NA
2007,1,5,4,4,NA,3,17,50,85,44,NA,NA,NA,NA,NA,NA,155,44,NA,199,NA,3,9,25,41,121,NA,NA,NA,NA,NA,NA,78,121,NA,NA,6,12,51,58,72,NA,NA,NA,NA,NA,NA,127,72,NA
2007,1,6,1,1,NA,13,8,20,35,82,3,2,NA,NA,NA,NA,76,82,5,163,NA,10,12,18,27,90,3,3,NA,NA,NA,NA,67,90,6,NA,11,12,16,29,88,4,3,NA,NA,NA,NA,68,88,7
2007,1,6,1,2,NA,8,14,23,36,47,1,1,NA,1,NA,NA,81,47,3,131,NA,14,14,18,23,59,1,1,NA,1,NA,NA,69,59,3,NA,7,20,17,26,58,1,1,NA,1,NA,NA,70,58,3
2007,1,6,1,3,NA,3,3,18,32,20,1,NA,NA,NA,NA,NA,56,20,1,77,NA,5,3,13,17,38,1,NA,NA,NA,NA,NA,38,38,1,NA,5,3,15,26,27,1,NA,NA,NA,NA,NA,49,27,1
2007,1,6,1,4,NA,NA,3,17,25,12,1,NA,NA,NA,NA,NA,45,12,1,58,NA,NA,1,7,14,36,NA,NA,NA,NA,NA,NA,22,36,NA,NA,1,2,15,22,18,NA,NA,NA,NA,NA,NA,40,18,NA
2007,1,6,2,1,NA,5,19,33,67,128,1,1,NA,NA,NA,NA,124,128,2,254,NA,8,17,20,49,158,1,1,NA,NA,NA,NA,94,158,2,NA,10,16,38,53,135,1,1,NA,NA,NA,NA,117,135,2
2007,1,6,2,2,NA,14,22,55,115,157,3,1,NA,1,NA,NA,206,157,5,368,NA,14,22,37,71,221,1,1,NA,1,NA,NA,144,221,3,NA,13,26,55,90,180,2,1,NA,1,NA,NA,184,180,4
2007,1,6,2,3,NA,6,20,66,90,84,1,1,NA,NA,NA,NA,182,84,2,268,NA,8,20,34,57,147,1,1,NA,NA,NA,NA,119,147,2,NA,11,23,62,68,102,1,1,NA,NA,NA,NA,164,102,2
2007,1,6,2,4,NA,4,23,52,76,31,NA,NA,NA,NA,NA,NA,155,31,NA,186,NA,2,13,26,47,98,NA,NA,NA,NA,NA,NA,88,98,NA,NA,4,13,47,74,48,NA,NA,NA,NA,NA,NA,138,48,NA
2007,1,6,3,1,NA,1,NA,9,21,23,NA,NA,NA,NA,NA,NA,31,23,NA,54,NA,NA,NA,5,14,35,NA,NA,NA,NA,NA,NA,19,35,NA,NA,NA,4,7,14,29,NA,NA,NA,NA,NA,NA,25,29,NA
2007,1,6,3,2,NA,4,7,32,59,63,1,NA,NA,NA,NA,NA,102,63,1,166,NA,4,7,25,29,101,NA,NA,NA,NA,NA,NA,65,101,NA,NA,5,15,25,42,78,1,NA,NA,NA,NA,NA,87,78,1
2007,1,6,3,3,NA,3,9,49,52,44,2,NA,NA,NA,NA,NA,113,44,2,159,NA,3,7,26,33,88,2,NA,NA,NA,NA,NA,69,88,2,NA,5,12,35,44,62,1,NA,NA,NA,NA,NA,96,62,1
2007,1,6,3,4,NA,4,13,35,61,53,NA,NA,NA,NA,NA,NA,113,53,NA,166,NA,2,9,20,29,106,NA,NA,NA,NA,NA,NA,60,106,NA,NA,5,8,38,55,60,NA,NA,NA,NA,NA,NA,106,60,NA
2007,1,6,4,1,NA,NA,NA,5,7,16,NA,NA,NA,NA,NA,NA,12,16,NA,28,NA,NA,1,NA,8,19,NA,NA,NA,NA,NA,NA,9,19,NA,NA,NA,1,7,6,14,NA,NA,NA,NA,NA,NA,14,14,NA
2007,1,6,4,2,NA,6,12,14,51,60,2,NA,NA,NA,NA,NA,83,60,2,145,NA,4,6,9,22,102,1,1,NA,NA,NA,NA,41,102,2,NA,3,11,20,42,67,1,1,NA,NA,NA,NA,76,67,2
2007,1,6,4,3,NA,5,12,36,61,56,NA,NA,NA,NA,NA,NA,114,56,NA,170,NA,3,10,20,32,105,NA,NA,NA,NA,NA,NA,65,105,NA,NA,7,11,30,56,66,NA,NA,NA,NA,NA,NA,104,66,NA
2007,1,6,4,4,NA,6,26,78,127,89,NA,NA,NA,NA,NA,NA,237,89,NA,326,NA,4,8,25,65,224,NA,NA,NA,NA,NA,NA,102,224,NA,NA,4,22,68,116,116,NA,NA,NA,NA,NA,NA,210,116,NA
2007,1,7,1,1,NA,22,28,48,69,169,3,3,1,2,NA,NA,167,169,9,345,NA,17,22,50,60,188,3,2,1,2,NA,NA,149,188,8,NA,23,22,58,60,172,5,2,1,2,NA,NA,163,172,10
2007,1,7,1,2,NA,13,19,58,67,124,2,4,NA,NA,NA,NA,157,124,6,287,NA,12,17,40,55,158,1,4,NA,NA,NA,NA,124,158,5,NA,13,24,46,64,134,2,4,NA,NA,NA,NA,147,134,6
2007,1,7,1,3,NA,9,15,30,45,59,3,1,NA,NA,NA,NA,99,59,4,162,NA,7,11,31,40,71,1,1,NA,NA,NA,NA,89,71,2,NA,6,17,31,46,60,1,1,NA,NA,NA,NA,100,60,2
2007,1,7,1,4,NA,1,6,8,11,20,NA,1,NA,NA,NA,NA,26,20,1,47,NA,NA,2,4,7,33,NA,1,NA,NA,NA,NA,13,33,1,NA,NA,1,9,14,22,NA,1,NA,NA,NA,NA,24,22,1
2007,1,7,2,1,NA,15,17,70,128,231,4,3,NA,NA,NA,NA,230,231,7,468,NA,12,16,50,79,304,5,2,NA,NA,NA,NA,157,304,7,NA,19,24,53,98,268,4,2,NA,NA,NA,NA,194,268,6
2007,1,7,2,2,NA,15,39,130,264,332,3,1,NA,NA,NA,NA,448,332,4,784,NA,14,37,69,157,503,2,2,NA,NA,NA,NA,277,503,4,NA,19,39,118,216,387,3,2,NA,NA,NA,NA,392,387,5
2007,1,7,2,3,NA,6,26,69,145,157,1,3,NA,NA,NA,NA,246,157,4,407,NA,7,19,38,84,256,1,2,NA,NA,NA,NA,148,256,3,NA,12,21,73,123,174,2,2,NA,NA,NA,NA,229,174,4
2007,1,7,2,4,NA,3,16,61,86,110,1,NA,NA,NA,NA,NA,166,110,1,277,NA,2,12,34,54,174,1,NA,NA,NA,NA,NA,102,174,1,NA,2,11,51,78,134,1,NA,NA,NA,NA,NA,142,134,1
2007,1,7,3,1,NA,NA,4,13,27,48,1,1,NA,NA,NA,NA,44,48,2,94,NA,1,3,10,19,60,1,NA,NA,NA,NA,NA,33,60,1,NA,1,3,11,22,56,1,NA,NA,NA,NA,NA,37,56,1
2007,1,7,3,2,NA,4,12,61,143,168,3,2,NA,1,NA,NA,220,168,6,394,NA,3,10,40,60,276,2,2,NA,1,NA,NA,113,276,5,NA,4,16,58,112,198,3,2,NA,1,NA,NA,190,198,6
2007,1,7,3,3,NA,4,18,61,139,115,2,NA,NA,NA,NA,NA,222,115,2,339,NA,3,10,35,74,215,1,1,NA,NA,NA,NA,122,215,2,NA,3,10,66,117,142,1,NA,NA,NA,NA,NA,196,142,1
2007,1,7,3,4,NA,5,20,76,146,119,NA,NA,NA,NA,NA,NA,247,119,NA,366,NA,2,11,31,59,263,NA,NA,NA,NA,NA,NA,103,263,NA,NA,5,16,61,130,153,1,NA,NA,NA,NA,NA,212,153,1
2007,1,7,4,1,NA,2,3,13,24,49,NA,NA,NA,NA,NA,NA,42,49,NA,91,NA,2,4,9,17,59,NA,NA,NA,NA,NA,NA,32,59,NA,NA,1,5,11,21,53,NA,NA,NA,NA,NA,NA,38,53,NA
2007,1,7,4,2,NA,9,14,61,159,193,NA,NA,NA,NA,NA,NA,243,193,NA,436,NA,5,7,25,72,327,NA,NA,NA,NA,NA,NA,109,327,NA,NA,7,13,60,131,225,NA,NA,NA,NA,NA,NA,211,225,NA
2007,1,7,4,3,NA,8,21,105,194,172,2,4,NA,1,NA,NA,328,172,7,507,NA,5,8,49,91,346,1,6,NA,1,NA,NA,153,346,8,NA,5,21,88,177,209,1,5,NA,1,NA,NA,291,209,7
2007,1,7,4,4,NA,5,39,215,454,345,4,NA,NA,NA,NA,NA,713,345,4,1062,NA,4,13,63,188,793,1,NA,NA,NA,NA,NA,268,793,1,NA,4,36,198,365,458,1,NA,NA,NA,NA,NA,603,458,1
2007,2,1,1,5,529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,NA,NA,NA,529,529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,NA,NA,NA,529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,NA,NA,NA
2007,2,1,2,5,898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898,NA,NA,NA,898,898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898,NA,NA,NA,898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898,NA,NA,NA
2007,2,1,3,5,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,NA,NA,NA,536,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,NA,NA,NA,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,NA,NA,NA
2007,2,1,4,5,813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813,NA,NA,NA,813,813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813,NA,NA,NA,813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813,NA,NA,NA
2007,2,2,1,5,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,NA,NA,NA,498,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,NA,NA,NA,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,NA,NA,NA
2007,2,2,2,5,922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,922,NA,NA,NA,922,922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,922,NA,NA,NA,922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,922,NA,NA,NA
2007,2,2,3,5,561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,NA,NA,NA,561,561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,NA,NA,NA,561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,NA,NA,NA
2007,2,2,4,5,843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,843,843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA
2007,2,3,1,5,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,NA,NA,NA,540,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,NA,NA,NA,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,NA,NA,NA
2007,2,3,2,5,918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918,NA,NA,NA,918,918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918,NA,NA,NA,918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918,NA,NA,NA
2007,2,3,3,5,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,NA,NA,NA,565,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,NA,NA,NA,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,NA,NA,NA
2007,2,3,4,5,893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,893,NA,NA,NA,893,893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,893,NA,NA,NA,893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,893,NA,NA,NA
2007,2,4,1,1,NA,30,51,68,82,107,5,3,NA,NA,NA,NA,231,107,8,346,NA,41,43,50,67,139,3,3,NA,NA,NA,NA,201,139,6,NA,31,45,60,72,133,3,2,NA,NA,NA,NA,208,133,5
2007,2,4,1,2,NA,28,87,157,187,150,1,1,NA,1,NA,NA,459,150,3,612,NA,42,81,99,172,214,2,1,NA,1,NA,NA,394,214,4,NA,44,93,138,141,192,2,1,NA,1,NA,NA,416,192,4
2007,2,4,1,3,NA,21,76,172,166,76,1,1,NA,NA,NA,NA,435,76,2,513,NA,22,67,114,127,182,NA,1,NA,NA,NA,NA,330,182,1,NA,28,82,136,159,107,NA,1,NA,NA,NA,NA,405,107,1
2007,2,4,1,4,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
2007,2,4,2,1,NA,21,48,63,88,100,2,1,NA,1,NA,NA,220,100,4,324,NA,32,31,61,69,124,4,2,NA,1,NA,NA,193,124,7,NA,22,38,63,78,117,3,2,NA,1,NA,NA,201,117,6
2007,2,4,2,2,NA,32,60,108,157,136,NA,NA,NA,NA,NA,NA,357,136,NA,493,NA,40,51,89,103,210,NA,NA,NA,NA,NA,NA,283,210,NA,NA,35,71,97,111,178,NA,1,NA,NA,NA,NA,314,178,1
2007,2,4,2,3,NA,11,46,81,123,60,1,NA,NA,NA,NA,NA,261,60,1,322,NA,14,35,65,91,116,1,NA,NA,NA,NA,NA,205,116,1,NA,8,47,84,107,75,1,NA,NA,NA,NA,NA,246,75,1
2007,2,4,2,4,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA
2007,2,4,3,1,NA,5,15,33,23,27,NA,NA,NA,NA,NA,NA,76,27,NA,103,NA,8,13,17,26,39,NA,NA,NA,NA,NA,NA,64,39,NA,NA,5,16,23,23,35,1,NA,NA,NA,NA,NA,67,35,1
2007,2,4,3,2,NA,8,19,52,66,42,NA,NA,NA,NA,NA,NA,145,42,NA,187,NA,15,24,37,44,66,1,NA,NA,NA,NA,NA,120,66,1,NA,14,22,42,47,62,NA,NA,NA,NA,NA,NA,125,62,NA
2007,2,4,3,3,NA,8,24,44,67,30,1,NA,NA,NA,NA,NA,143,30,1,174,NA,8,22,31,38,75,NA,NA,NA,NA,NA,NA,99,75,NA,NA,12,20,34,49,58,1,NA,NA,NA,NA,NA,115,58,1
2007,2,4,3,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2007,2,4,4,1,NA,7,23,29,39,20,1,2,NA,NA,NA,NA,98,20,3,121,NA,10,20,17,25,47,NA,2,NA,NA,NA,NA,72,47,2,NA,8,21,25,38,27,NA,2,NA,NA,NA,NA,92,27,2
2007,2,4,4,2,NA,8,25,58,87,38,1,NA,NA,NA,NA,NA,178,38,1,217,NA,9,30,34,70,74,NA,NA,NA,NA,NA,NA,143,74,NA,NA,10,24,51,70,61,1,NA,NA,NA,NA,NA,155,61,1
2007,2,4,4,3,NA,8,41,70,89,39,1,NA,NA,NA,NA,NA,208,39,1,248,NA,12,26,51,72,87,NA,NA,NA,NA,NA,NA,161,87,NA,NA,11,36,62,70,69,NA,NA,NA,NA,NA,NA,179,69,NA
2007,2,5,1,1,NA,33,52,84,111,168,5,3,NA,NA,NA,NA,280,168,8,456,NA,49,42,75,96,184,6,4,NA,NA,NA,NA,262,184,10,NA,46,49,84,74,193,6,4,NA,NA,NA,NA,253,193,10
2007,2,5,1,2,NA,46,81,120,172,163,2,2,NA,1,NA,NA,419,163,5,587,NA,56,77,92,127,230,3,1,NA,1,NA,NA,352,230,5,NA,54,78,107,142,202,2,1,NA,1,NA,NA,381,202,4
2007,2,5,1,3,NA,27,92,173,191,134,2,NA,NA,NA,NA,NA,483,134,2,619,NA,33,66,136,153,229,2,NA,NA,NA,NA,NA,388,229,2,NA,33,88,141,180,173,3,1,NA,NA,NA,NA,442,173,4
2007,2,5,1,4,NA,14,55,115,123,36,NA,NA,NA,NA,NA,NA,307,36,NA,343,NA,9,39,67,99,129,NA,NA,NA,NA,NA,NA,214,129,NA,NA,6,51,99,116,69,1,1,NA,NA,NA,NA,272,69,2
2007,2,5,2,1,NA,17,29,46,61,92,1,NA,NA,NA,NA,NA,153,92,1,246,NA,15,25,39,62,104,1,NA,NA,NA,NA,NA,141,104,1,NA,19,22,42,57,104,2,NA,NA,NA,NA,NA,140,104,2
2007,2,5,2,2,NA,35,85,162,212,202,4,2,NA,NA,NA,NA,494,202,6,702,NA,42,66,132,152,305,2,3,NA,NA,NA,NA,392,305,5,NA,49,77,131,177,264,2,2,NA,NA,NA,NA,434,264,4
2007,2,5,2,3,NA,38,112,226,241,188,6,NA,NA,NA,NA,NA,617,188,6,811,NA,34,82,165,197,330,3,NA,NA,NA,NA,NA,478,330,3,NA,43,110,176,239,240,3,NA,NA,NA,NA,NA,568,240,3
2007,2,5,2,4,NA,15,73,156,156,71,1,1,NA,NA,NA,NA,400,71,2,473,NA,18,40,96,120,198,1,NA,NA,NA,NA,NA,274,198,1,NA,22,53,125,152,118,2,1,NA,NA,NA,NA,352,118,3
2007,2,5,3,1,NA,5,3,11,12,17,NA,NA,NA,NA,NA,NA,31,17,NA,48,NA,5,6,5,12,20,NA,NA,NA,NA,NA,NA,28,20,NA,NA,8,1,9,10,20,NA,NA,NA,NA,NA,NA,28,20,NA
2007,2,5,3,2,NA,15,28,56,76,59,NA,NA,NA,NA,NA,NA,175,59,NA,234,NA,20,25,36,55,98,NA,NA,NA,NA,NA,NA,136,98,NA,NA,16,25,48,61,83,1,NA,NA,NA,NA,NA,150,83,1
2007,2,5,3,3,NA,11,46,78,114,83,1,NA,NA,NA,NA,NA,249,83,1,333,NA,14,31,53,81,154,NA,NA,NA,NA,NA,NA,179,154,NA,NA,19,38,89,95,91,NA,1,NA,NA,NA,NA,241,91,1
